Apartment,Sleep_schedule,Noise_sensitivity,Cleanliness,Cleanliness_2,Cooking_at_home,Guests_over,Smoking,Alcohol,Vibe,Chores,Conflict,FlatmateFactors_Priority,Compatibility_Importance,Compatibility_OverallRating,Compat_DailyRoutines,Compat_Tidiness,Compat_Noise,Compat_Interaction,Compat_Conflict,Compat_Relaxedness,Unit,Gender,Age,Occupation,Nationality,LengthOfStay_days,RemainingStay_days,ApartmentSize,Emotional_Stability,Extraversion,Openness,Conscientiousness,Agreeableness,Noise_sensitivity_num,Cleanliness_num,Cleanliness_2_num,Cooking_at_home_num,Guests_over_num,Alcohol_num,Vibe_num,Chores_num,Compatibility_Importance_num,Compatibility_OverallRating_num,Smoking_num,Cluster_Task2,PC1,PC2,PC3,PC4,PC5,PC6,fit_distance
CU.31,00:00-02:00,Neutral,Very important,Often,Once per week,Rarely,Non-smoker,Sometimes,Mostly private,Do my fair share,Avoid confrontation,Being social and engaging,Very,Moderately compatible,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly disagree,CU.31.2,male,20.0,Student,Mexico,116,248,5,3.5,2.0,3.5,3.0,2.0,3,4,3,3,2,3,2,3,4,3.0,0,2,-0.41290718121387177,-0.4260816258847638,-0.9105273180589989,-0.010628667315397211,-0.6651910902574221,-0.2884456777354187,1.3722341428039175
CU.32,After 02:00,Neutral,Very important,Most of the time,Rarely,A few times per month,Non-smoker,Sometimes,Quiet & private,Take responsibility for most,"Be direct, even if uncomfortable",Reliability in shared spaces,Moderately,Slightly compatible,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,CU.32.1,male,29.0,Student,Turkey,147,217,3,3.0,3.0,2.0,2.0,3.0,3,4,4,2,3,3,1,5,3,2.0,0,2,0.13947615917722475,-0.1291443670781908,-0.05334966574183222,0.029227050697225327,-1.2678412645689026,0.6910016399333239,1.4472616948644923
CU.32,22:00-00:00,Somewhat sensitive,Very important,Most of the time,Once per week,Never,Non-smoker,Very often,Social & lively,Do my fair share,Try to solve problems through discussion,Reliability in shared spaces,Slightly,Slightly compatible,Disagree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Disagree,CU.32.2,unknown,22.0,Student,Tanzania,134,248,3,3.5,3.0,2.5,4.0,2.5,4,4,4,3,1,5,4,3,2,2.0,0,3,-0.6841966843931379,0.6030325613914393,0.7175217440341806,-0.6216568057580807,-0.9132894993140224,-0.30421505947821637,1.0804935962292654
CU.32,Before 22:00,Somewhat sensitive,Moderately important,Most of the time,Every day,Once per week,Non-smoker,Very often,Balanced,Often take initiative,Avoid confrontation,Being social and engaging,Slightly,Extremely compatible,Strongly disagree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,CU.32.3,male,29.0,Employed,Italy,24,340,3,2.5,3.0,3.5,3.0,3.0,4,3,4,5,4,5,3,4,2,5.0,0,1,-1.212582356373187,0.8211014945365734,0.3046622351197745,-2.4443289912915334,-1.2823784868841412,1.3192956884963074,1.7819904275762364
CU.41,22:00-00:00,Neutral,Extremely important,Sometimes,Never,Once per week,Non-smoker,Sometimes,Mostly private,Do them when asked,Try to solve problems through discussion,Reliability in shared spaces,Very,Extremely compatible,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,CU.41.2,male,20.0,Student,France,97,36,5,2.5,3.0,2.5,2.0,2.0,3,5,2,1,4,3,2,2,4,5.0,0,2,0.031126788169130983,-2.076924872812231,-0.7145338410896114,0.23485448588554778,1.6607599791541898,0.05685823299730241,1.8616772460787148
CU.41,22:00-00:00,Neutral,Very important,Often,Once per week,A few times per month,Non-smoker,Sometimes,Social & lively,Often take initiative,Compromise quickly,Reliability in shared spaces,Very,Slightly compatible,Disagree,Strongly agree,Disagree,Agree,Disagree,Neither agree nor disagree,CU.41.3,unknown,22.0,Student,South Korea,269,95,5,3.0,3.0,3.5,2.0,3.0,3,4,3,3,3,3,4,4,4,2.0,0,0,1.2276466338662135,0.21336133764956944,-1.7416967879740657,0.5976716360161393,0.9406138687869603,0.8340992446262883,2.240632605479528
CU.41,00:00-02:00,Neutral,Extremely important,Often,Once per week,A few times per month,Non-smoker,Sometimes,Quiet & private,Take responsibility for most,Avoid confrontation,Being social and engaging,Moderately,Not at all compatible,Disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,CU.41.4,unknown,,Unknown,Unknown,147,217,5,3.0,3.5,2.0,3.5,2.5,3,5,3,3,3,3,1,5,3,1.0,0,3,0.04460656490381609,0.147968518847944,0.24375845389980882,0.08616742645751974,0.39708660171559346,-0.5442263427597088,1.3453176466699697
CU.41,After 02:00,Neutral,Very important,Rarely,Once per week,A few times per month,Non-smoker,Often,Balanced,Take responsibility for most,Try to solve problems through discussion,Being social and engaging,Moderately,Slightly compatible,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,CU.41.5,unknown,41.0,Employed,Namibia,177,187,5,2.5,3.5,2.0,2.0,2.5,3,4,1,3,3,4,3,5,3,2.0,0,0,0.9914216364669386,-1.2843082807810844,-0.08467507274909067,0.06831327659647969,-0.04053477941934357,-0.40298692429144783,1.17388372391887
CU.41,After 02:00,Somewhat insensitive,Moderately important,Rarely,Several times per week,Rarely,Non-smoker,Rarely,Social & lively,Avoid them,"Be direct, even if uncomfortable",Not important / flexible,Slightly,Extremely compatible,Disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,CU.41.1,male,22.0,Student,Italy,85,279,5,3.0,2.0,3.5,3.0,2.5,2,3,1,4,2,2,4,1,2,5.0,0,2,-1.1312206636823978,-0.9854466498700829,-0.9762725646668459,0.4646434428179973,-0.9855106911312798,-1.7633685212448549,2.427434660318022
CU.42,00:00-02:00,Neutral,Very important,Sometimes,Never,A few times per month,Non-smoker,Often,Social & lively,Do my fair share,Try to solve problems through discussion,Similar daily routines,Extremely,Moderately compatible,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly agree,CU.42.1,male,24.0,Student,Bulgaria,245,126,4,2.5,3.5,2.5,3.5,2.0,3,4,2,1,3,4,4,3,5,3.0,0,0,1.0401575075642857,-1.2119421194088194,0.1294924060125211,0.21431155627116172,1.6563115984048142,-0.22611709652964243,1.6512797157898398
CU.42,Before 22:00,Neutral,Very important,Rarely,Rarely,A few times per month,Non-smoker,Often,Mostly private,Take responsibility for most,Try to solve problems through discussion,Similar daily routines,Very,Slightly compatible,Strongly agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,CU.42.3,unknown,28.0,Employed,India,85,279,4,4.0,2.5,2.5,3.5,3.5,3,4,1,2,3,4,2,5,4,2.0,0,3,-0.20973839989127052,-0.004894636674049355,1.4761867530628499,1.4896853867944564,-0.5282706283531555,-0.1327951208263574,2.1291248163520695
CU.42,00:00-02:00,Neutral,Extremely important,Most of the time,Once per week,Never,Non-smoker,Often,Very social,Avoid them,Try to solve problems through discussion,Respect for boundaries,Not at all,Not at all compatible,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Agree,CU.42.2,unknown,28.0,Student,Germany,270,95,4,3.0,3.5,3.5,2.0,2.5,3,5,4,3,1,4,5,1,1,1.0,0,0,0.8268470320626357,-1.4205093258003392,-1.0597554193016196,-0.7337275699910063,0.2421388872151592,-0.10545810824131234,1.8951111966488592
CU.42,After 02:00,Neutral,Very important,Rarely,Once per week,Rarely,Non-smoker,Very often,Balanced,Often take initiative,"Be direct, even if uncomfortable",Respect for boundaries,Moderately,Very compatible,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,CU.42.4,unknown,25.0,Student,India,116,248,4,3.5,3.0,1.5,2.0,2.0,3,4,1,3,2,5,3,4,3,4.0,0,2,-0.6860755638642643,-0.919760930810301,0.07117526076247895,0.837672354130076,-0.2575669314759144,-1.1375848521742487,1.360037256765386
CU.51,22:00-00:00,Neutral,Moderately important,Most of the time,Every day,A few times per month,Non-smoker,Never,Very social,Take responsibility for most,"Be direct, even if uncomfortable",Reliability in shared spaces,Very,Moderately compatible,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Strongly agree,CU.51.2,male,19.0,Student,Costa Rica,97,279,4,2.5,3.0,2.0,3.0,3.5,3,3,4,5,3,1,5,5,4,3.0,0,1,-1.2585423736227714,2.7298458474458034,-1.4382814193844788,0.8530352896190583,-0.05194445474634232,0.5325359801571098,1.9322084410513662
CU.51,After 02:00,Somewhat insensitive,Very important,Always,Every day,Rarely,Non-smoker,Sometimes,Social & lively,Take responsibility for most,Try to solve problems through discussion,Being social and engaging,Moderately,Not at all compatible,Agree,Neither agree nor disagree,Agree,Strongly disagree,Neither agree nor disagree,Disagree,CU.51.4,male,23.0,Student,Netherlands,245,5,4,3.0,4.0,2.0,3.5,4.0,2,4,5,5,2,3,4,5,3,1.0,0,0,1.682213364165197,2.991450638634392,-0.08905784007828631,0.5041489449561213,0.5656551356449209,-0.5662969188519054,2.7138985274905543
CU.51,00:00-02:00,Somewhat sensitive,Moderately important,Most of the time,Once per week,A few times per month,Non-smoker,Very often,Balanced,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Moderately,Extremely compatible,Strongly disagree,Disagree,Strongly agree,Agree,Agree,Agree,CU.51.3,unknown,23.0,Student,China,24,340,4,2.5,3.0,2.0,3.0,2.5,4,3,4,3,3,5,3,3,3,5.0,0,1,-1.8574170192642894,0.73449623887785,0.4355190231415393,-1.5476761704068576,-0.6199013674808133,-0.007305138861662244,2.5794531903584086
CU.51,22:00-00:00,Somewhat sensitive,Moderately important,Always,Every day,Never,Smoker,Sometimes,Balanced,Do my fair share,Try to solve problems through discussion,Respect for boundaries,Extremely,Slightly compatible,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Agree,CU.51.1,male,20.0,Student,Colombia,97,279,4,2.5,3.5,3.0,2.5,4.0,4,3,5,5,1,3,3,3,5,2.0,1,1,-1.1674183373404432,3.428468980022416,0.20695272794748212,-1.542708317262056,0.40407957927350896,0.6501229425354186,1.7189131328831775
D.01,00:00-02:00,Neutral,Very important,Sometimes,Several times per week,A few times per month,Non-smoker,Often,Mostly private,Do my fair share,Compromise quickly,Similar daily routines,Very,Very compatible,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Strongly agree,D.01.2,male,31.0,Student,India,269,126,3,2.5,2.5,3.0,3.5,3.0,3,4,2,4,3,4,2,3,4,4.0,0,0,2.233987759880136,-0.33493726610726915,0.8871482223341036,-0.9342358467869508,-0.15297288811337242,0.06516708696424658,2.1183351571779596
D.01,After 02:00,Somewhat insensitive,Extremely important,Often,Rarely,Rarely,Smoker,Very often,Balanced,Do my fair share,Try to solve problems through discussion,Similar daily routines,Moderately,Not at all compatible,Strongly agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,D.01.3,female,34.0,Employed,Iran,24,340,3,3.5,3.5,2.0,2.0,2.5,2,5,3,2,2,5,3,3,3,1.0,1,3,-1.5511465146775378,-1.247627685513224,2.578434964131073,0.5647717922531262,-0.40477076211882856,-0.08405674524213722,2.7527013514136573
D.01,00:00-02:00,Very insensitive,Very important,Sometimes,Once per week,Several times per week,Smoker,Very often,Quiet & private,Avoid them,Try to solve problems through discussion,Similar daily routines,Slightly,Slightly compatible,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,D.01.1,male,31.0,Employed,India,293,95,3,2.5,3.5,2.5,3.5,2.0,1,4,2,3,5,5,1,1,2,2.0,1,3,2.2334237036895197,-2.0263341277560913,2.958587493547558,-0.7004874055437852,0.05560655407684036,-1.2385005457542122,1.943200244952662
D.02,22:00-00:00,Neutral,Very important,Sometimes,Several times per week,Rarely,Non-smoker,Never,Balanced,Often take initiative,Try to solve problems through discussion,Respect for boundaries,Very,Very compatible,Neither agree nor disagree,Strongly agree,Agree,Disagree,Agree,Strongly agree,D.02.2,female,23.0,Student,India,56,309,2,2.0,3.5,3.0,3.5,4.0,3,4,2,4,2,1,3,4,4,4.0,0,1,-1.2446595619857048,0.7518469346262936,0.1267332438519758,-0.47245597782859833,0.5787988224403248,0.29955621029028556,0.8811056638030684
D.02,After 02:00,Somewhat insensitive,Very important,Often,Several times per week,Never,Smoker,Rarely,Very social,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Moderately,Slightly compatible,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,D.02.1,male,26.0,Student,Romania,55,309,2,2.5,3.0,3.0,2.5,3.0,2,4,3,4,1,2,5,3,3,2.0,1,2,-1.638664716366172,0.24257372894170962,0.6383840610884969,0.5156138145808951,-0.6264884789744634,0.29767179152742307,0.8811056638030684
D.03,22:00-00:00,Neutral,Moderately important,Most of the time,Never,A few times per month,Non-smoker,Rarely,Balanced,Do my fair share,Try to solve problems through discussion,Reliability in shared spaces,Slightly,Slightly compatible,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,D.03.2,male,22.0,Student,Mexico,151,217,4,2.5,2.5,3.5,2.5,2.5,3,3,4,1,3,2,3,3,2,2.0,0,2,-0.5164446071925909,-0.8415802712410523,-1.508435943032042,-0.20608854674576627,-1.3215334329454356,0.573361985994328,1.8093437729815456
D.03,Before 22:00,Neutral,Very important,Most of the time,Every day,A few times per month,Non-smoker,Sometimes,Mostly private,Do them when asked,Compromise quickly,Reliability in shared spaces,Not at all,Very compatible,Neither agree nor disagree,Agree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,D.03.4,male,27.0,Employed,Pakistan,24,340,4,2.5,3.0,2.5,3.0,2.5,3,4,4,5,3,3,2,2,1,4.0,0,2,-1.6792962996052994,-0.09102562589996224,0.07209363495214248,-1.798920578397572,-1.2625945859469665,-0.6024189689050841,2.1481208919729533
D.03,22:00-00:00,Neutral,Very important,Sometimes,Several times per week,Never,Smoker,Never,Social & lively,Do them when asked,Compromise quickly,Reliability in shared spaces,Moderately,Moderately compatible,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Disagree,D.03.3,male,25.0,Job-seeking,France,140,248,4,3.5,3.5,2.0,2.0,1.5,3,4,2,4,1,1,4,2,3,3.0,1,2,-1.2424792026364253,-0.8213710653519437,-1.0120977446499946,1.2186332333635765,-0.2727286888249091,-1.0313221368202172,2.0169515076961733
D.03,00:00-02:00,Somewhat insensitive,Moderately important,Often,Never,Once per week,Smoker,Often,Quiet & private,Often take initiative,Try to solve problems through discussion,Similar daily routines,Very,Extremely compatible,Strongly agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,D.03.1,male,20.0,Employed,Germany,177,187,4,3.0,3.0,3.5,2.5,4.5,2,3,3,1,4,4,1,4,4,5.0,1,3,0.43138550519872526,1.1822334465369495,1.8415831704384027,0.6274457694813951,0.1598014550965116,0.6916606837741821,2.9806404300463645
D.04,22:00-00:00,Neutral,Very important,Often,Once per week,Once per week,Non-smoker,Rarely,Social & lively,Often take initiative,Try to solve problems through discussion,Similar daily routines,Slightly,Moderately compatible,Agree,Disagree,Strongly disagree,Strongly agree,Agree,Disagree,D.04.3,female,26.0,Student,Kenya,18,370,4,3.0,3.0,3.5,2.5,3.0,3,4,3,3,4,2,4,4,2,3.0,0,2,-2.079782504645917,-0.5431583479357345,-0.8433176379180506,0.3324845957942766,-0.5432136764471583,1.2041844481131485,3.5025536431541853
D.04,00:00-02:00,Somewhat sensitive,Extremely important,Rarely,Every day,Never,Non-smoker,Very often,Balanced,Do my fair share,Compromise quickly,Respect for boundaries,Slightly,Moderately compatible,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,D.04.4,female,23.0,Student,Honduras,246,126,4,4.0,3.5,2.5,3.0,3.5,4,5,1,5,1,5,3,3,2,3.0,0,0,0.9097202501099686,0.5472155409984143,0.5089665147226016,0.16203631318416373,0.7582629704125537,-1.0432447003448289,2.046858925689669
D.04,22:00-00:00,Very insensitive,Moderately important,Often,Several times per week,Never,Non-smoker,Rarely,Balanced,Do them when asked,"Be direct, even if uncomfortable",Reliability in shared spaces,Moderately,Not at all compatible,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Agree,D.04.2,male,39.0,Self-employed,Germany,348,36,4,2.5,2.5,2.5,4.0,3.0,1,3,3,4,1,2,3,2,3,1.0,0,0,3.4448220510041976,-0.10778783847697665,0.42528407795906603,-0.021992663402510354,-1.6186286132206464,-2.3133225063695075,3.457641954181132
D.04,22:00-00:00,Neutral,Slightly important,Most of the time,Every day,A few times per month,Non-smoker,Sometimes,Mostly private,Take responsibility for most,Try to solve problems through discussion,Similar daily routines,Slightly,Not at all compatible,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,D.04.1,female,24.0,Student,India,194,187,4,2.5,2.5,4.0,3.0,2.5,3,2,4,5,3,3,2,5,2,1.0,0,0,0.7962595887234221,1.1274175172634229,-1.7533614582282049,-1.5882613910308667,-2.1607057114056962,0.22450954565557218,2.5249409468470403
D.11,22:00-00:00,Neutral,Moderately important,Rarely,Several times per week,Several times per week,Non-smoker,Sometimes,Balanced,Take responsibility for most,Try to solve problems through discussion,Reliability in shared spaces,Extremely,Very compatible,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,D.11.2,unknown,33.0,Employed,India,208,156,2,2.5,3.0,2.5,2.5,2.5,3,3,1,4,5,3,3,5,5,4.0,0,0,1.5122469164871688,-0.7594660900741373,-0.25747645184616147,0.14220257600127967,-0.08625282524929725,1.1430742585543725,1.2730498643263282
D.11,22:00-00:00,Neutral,Very important,Rarely,Rarely,Once per week,Non-smoker,Sometimes,Very social,Do my fair share,Avoid confrontation,Reliability in shared spaces,Very,Not at all compatible,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,D.11.1,female,,Unknown,Unknown,147,217,2,3.0,3.0,2.5,2.5,3.0,3,4,1,2,4,3,5,3,4,1.0,0,2,-0.39303639174365196,-1.270636916565399,0.14228725882854037,1.427037773956952,0.7873908767398631,1.0113248697024095,1.2730498643263282
D.12,22:00-00:00,Somewhat insensitive,Extremely important,Always,Several times per week,A few times per month,Non-smoker,Sometimes,Mostly private,Avoid them,Try to solve problems through discussion,Being social and engaging,Not at all,Extremely compatible,Agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Agree,D.12.2,unknown,27.0,Employed,Pakistan,147,36,2,2.5,4.0,3.0,3.5,4.5,2,5,5,4,3,3,2,1,1,5.0,0,3,0.9303328659642828,0.428509033817375,1.617504148746873,-1.598636199598872,0.28627992873748914,-0.12871228638414767,1.3327439104157464
D.12,After 02:00,Somewhat insensitive,Extremely important,Often,Several times per week,Rarely,Smoker,Rarely,Mostly private,Do my fair share,Try to solve problems through discussion,Similar daily routines,Slightly,Moderately compatible,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,D.12.1,female,27.0,Student,Italy,147,217,2,3.0,3.5,2.5,2.0,3.5,2,5,3,4,2,2,2,3,2,3.0,1,3,-0.331837518110907,-0.10438503460786143,1.18749660764505,0.5058777766125714,-0.43268997107132245,0.18269079339651056,1.3327439104157464
D.13,22:00-00:00,Neutral,Moderately important,Rarely,Once per week,Once per week,Non-smoker,Very often,Quiet & private,Do them when asked,"Be direct, even if uncomfortable",Respect for boundaries,Very,Moderately compatible,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,D.13.3,male,,Unknown,Unknown,55,309,4,2.0,3.0,2.5,3.5,3.0,3,3,1,3,4,5,1,2,4,3.0,0,3,-0.7602410553476953,-0.4494553277638207,1.7117314577633684,-1.7942074898686364,0.5458922845738202,-1.0973029189075303,2.963807351594212
